"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","WOMEN","THND_PER","Q","1966-Q3",1460.016,
"AUS","EMP","WOMEN","THND_PER","Q","1966-Q4",1484.6,
"AUS","EMP","WOMEN","THND_PER","Q","1967-Q1",1492.501,
"AUS","EMP","WOMEN","THND_PER","Q","1967-Q2",1501.55,
"AUS","EMP","WOMEN","THND_PER","Q","1967-Q3",1525.251,
"AUS","EMP","WOMEN","THND_PER","Q","1967-Q4",1543.275,
"AUS","EMP","WOMEN","THND_PER","Q","1968-Q1",1546.974,
"AUS","EMP","WOMEN","THND_PER","Q","1968-Q2",1566.129,
"AUS","EMP","WOMEN","THND_PER","Q","1968-Q3",1580.49,
"AUS","EMP","WOMEN","THND_PER","Q","1968-Q4",1595.856,
"AUS","EMP","WOMEN","THND_PER","Q","1969-Q1",1606.729,
"AUS","EMP","WOMEN","THND_PER","Q","1969-Q2",1616.581,
"AUS","EMP","WOMEN","THND_PER","Q","1969-Q3",1638.652,
"AUS","EMP","WOMEN","THND_PER","Q","1969-Q4",1697.398,
"AUS","EMP","WOMEN","THND_PER","Q","1970-Q1",1693.78,
"AUS","EMP","WOMEN","THND_PER","Q","1970-Q2",1727.834,
"AUS","EMP","WOMEN","THND_PER","Q","1970-Q3",1751.002,
"AUS","EMP","WOMEN","THND_PER","Q","1970-Q4",1804.518,
"AUS","EMP","WOMEN","THND_PER","Q","1971-Q1",1790.24,
"AUS","EMP","WOMEN","THND_PER","Q","1971-Q2",1815.904,
"AUS","EMP","WOMEN","THND_PER","Q","1971-Q3",1806.578,
"AUS","EMP","WOMEN","THND_PER","Q","1971-Q4",1823.814,
"AUS","EMP","WOMEN","THND_PER","Q","1972-Q1",1798.303,
"AUS","EMP","WOMEN","THND_PER","Q","1972-Q2",1807.055,
"AUS","EMP","WOMEN","THND_PER","Q","1972-Q3",1856.406,
"AUS","EMP","WOMEN","THND_PER","Q","1972-Q4",1908.078,
"AUS","EMP","WOMEN","THND_PER","Q","1973-Q1",1903.024,
"AUS","EMP","WOMEN","THND_PER","Q","1973-Q2",1909.932,
"AUS","EMP","WOMEN","THND_PER","Q","1973-Q3",1948.561,
"AUS","EMP","WOMEN","THND_PER","Q","1973-Q4",1997.446,
"AUS","EMP","WOMEN","THND_PER","Q","1974-Q1",2008.39,
"AUS","EMP","WOMEN","THND_PER","Q","1974-Q2",2017.942,
"AUS","EMP","WOMEN","THND_PER","Q","1974-Q3",2014.462,
"AUS","EMP","WOMEN","THND_PER","Q","1974-Q4",2049.42,
"AUS","EMP","WOMEN","THND_PER","Q","1975-Q1",1994.345,
"AUS","EMP","WOMEN","THND_PER","Q","1975-Q2",2005.403,
"AUS","EMP","WOMEN","THND_PER","Q","1975-Q3",2028.138,
"AUS","EMP","WOMEN","THND_PER","Q","1975-Q4",2113.657,
"AUS","EMP","WOMEN","THND_PER","Q","1976-Q1",2081.952,
"AUS","EMP","WOMEN","THND_PER","Q","1976-Q2",2088.834,
"AUS","EMP","WOMEN","THND_PER","Q","1976-Q3",2069.392,
"AUS","EMP","WOMEN","THND_PER","Q","1976-Q4",2093.152,
"AUS","EMP","WOMEN","THND_PER","Q","1977-Q1",2090.559,
"AUS","EMP","WOMEN","THND_PER","Q","1977-Q2",2125.522,
"AUS","EMP","WOMEN","THND_PER","Q","1977-Q3",2136.711,
"AUS","EMP","WOMEN","THND_PER","Q","1977-Q4",2132.549,"B"
"AUS","EMP","WOMEN","THND_PER","Q","1978-Q1",2117.056,
"AUS","EMP","WOMEN","THND_PER","Q","1978-Q2",2145.675,
"AUS","EMP","WOMEN","THND_PER","Q","1978-Q3",2160.556,
"AUS","EMP","WOMEN","THND_PER","Q","1978-Q4",2156.567,
"AUS","EMP","WOMEN","THND_PER","Q","1979-Q1",2157.837,
"AUS","EMP","WOMEN","THND_PER","Q","1979-Q2",2157.804,
"AUS","EMP","WOMEN","THND_PER","Q","1979-Q3",2168.804,
"AUS","EMP","WOMEN","THND_PER","Q","1979-Q4",2214.59,
"AUS","EMP","WOMEN","THND_PER","Q","1980-Q1",2252.939,
"AUS","EMP","WOMEN","THND_PER","Q","1980-Q2",2277.175,
"AUS","EMP","WOMEN","THND_PER","Q","1980-Q3",2308.055,
"AUS","EMP","WOMEN","THND_PER","Q","1980-Q4",2298.366,
"AUS","EMP","WOMEN","THND_PER","Q","1981-Q1",2308.679,
"AUS","EMP","WOMEN","THND_PER","Q","1981-Q2",2334.989,
"AUS","EMP","WOMEN","THND_PER","Q","1981-Q3",2353.669,
"AUS","EMP","WOMEN","THND_PER","Q","1981-Q4",2361.193,
"AUS","EMP","WOMEN","THND_PER","Q","1982-Q1",2363.834,
"AUS","EMP","WOMEN","THND_PER","Q","1982-Q2",2358.684,
"AUS","EMP","WOMEN","THND_PER","Q","1982-Q3",2356.503,
"AUS","EMP","WOMEN","THND_PER","Q","1982-Q4",2342.069,
"AUS","EMP","WOMEN","THND_PER","Q","1983-Q1",2334.083,
"AUS","EMP","WOMEN","THND_PER","Q","1983-Q2",2331.555,
"AUS","EMP","WOMEN","THND_PER","Q","1983-Q3",2355.187,
"AUS","EMP","WOMEN","THND_PER","Q","1983-Q4",2380.076,
"AUS","EMP","WOMEN","THND_PER","Q","1984-Q1",2394.966,
"AUS","EMP","WOMEN","THND_PER","Q","1984-Q2",2438.616,
"AUS","EMP","WOMEN","THND_PER","Q","1984-Q3",2466.408,
"AUS","EMP","WOMEN","THND_PER","Q","1984-Q4",2488.309,
"AUS","EMP","WOMEN","THND_PER","Q","1985-Q1",2519.769,
"AUS","EMP","WOMEN","THND_PER","Q","1985-Q2",2539.995,
"AUS","EMP","WOMEN","THND_PER","Q","1985-Q3",2586.891,
"AUS","EMP","WOMEN","THND_PER","Q","1985-Q4",2629.398,
"AUS","EMP","WOMEN","THND_PER","Q","1986-Q1",2676.765,"B"
"AUS","EMP","WOMEN","THND_PER","Q","1986-Q2",2739.826,
"AUS","EMP","WOMEN","THND_PER","Q","1986-Q3",2747.443,
"AUS","EMP","WOMEN","THND_PER","Q","1986-Q4",2780.072,
"AUS","EMP","WOMEN","THND_PER","Q","1987-Q1",2796.13,
"AUS","EMP","WOMEN","THND_PER","Q","1987-Q2",2820.265,
"AUS","EMP","WOMEN","THND_PER","Q","1987-Q3",2843.554,
"AUS","EMP","WOMEN","THND_PER","Q","1987-Q4",2876.381,
"AUS","EMP","WOMEN","THND_PER","Q","1988-Q1",2922.247,
"AUS","EMP","WOMEN","THND_PER","Q","1988-Q2",2948.131,
"AUS","EMP","WOMEN","THND_PER","Q","1988-Q3",2985.098,
"AUS","EMP","WOMEN","THND_PER","Q","1988-Q4",3024.885,
"AUS","EMP","WOMEN","THND_PER","Q","1989-Q1",3087.633,
"AUS","EMP","WOMEN","THND_PER","Q","1989-Q2",3133.537,
"AUS","EMP","WOMEN","THND_PER","Q","1989-Q3",3175.118,
"AUS","EMP","WOMEN","THND_PER","Q","1989-Q4",3211.993,
"AUS","EMP","WOMEN","THND_PER","Q","1990-Q1",3237.553,
"AUS","EMP","WOMEN","THND_PER","Q","1990-Q2",3264.906,
"AUS","EMP","WOMEN","THND_PER","Q","1990-Q3",3266.36,
"AUS","EMP","WOMEN","THND_PER","Q","1990-Q4",3257.148,
"AUS","EMP","WOMEN","THND_PER","Q","1991-Q1",3232.713,
"AUS","EMP","WOMEN","THND_PER","Q","1991-Q2",3226.865,
"AUS","EMP","WOMEN","THND_PER","Q","1991-Q3",3218.087,
"AUS","EMP","WOMEN","THND_PER","Q","1991-Q4",3200.5,
"AUS","EMP","WOMEN","THND_PER","Q","1992-Q1",3226.664,
"AUS","EMP","WOMEN","THND_PER","Q","1992-Q2",3220.515,
"AUS","EMP","WOMEN","THND_PER","Q","1992-Q3",3243.775,
"AUS","EMP","WOMEN","THND_PER","Q","1992-Q4",3230.031,
"AUS","EMP","WOMEN","THND_PER","Q","1993-Q1",3237.661,
"AUS","EMP","WOMEN","THND_PER","Q","1993-Q2",3231.035,
"AUS","EMP","WOMEN","THND_PER","Q","1993-Q3",3245.382,
"AUS","EMP","WOMEN","THND_PER","Q","1993-Q4",3290.162,
"AUS","EMP","WOMEN","THND_PER","Q","1994-Q1",3317.725,
"AUS","EMP","WOMEN","THND_PER","Q","1994-Q2",3339.062,
"AUS","EMP","WOMEN","THND_PER","Q","1994-Q3",3393.421,
"AUS","EMP","WOMEN","THND_PER","Q","1994-Q4",3414.494,
"AUS","EMP","WOMEN","THND_PER","Q","1995-Q1",3450.454,
"AUS","EMP","WOMEN","THND_PER","Q","1995-Q2",3520.436,
"AUS","EMP","WOMEN","THND_PER","Q","1995-Q3",3542.66,
"AUS","EMP","WOMEN","THND_PER","Q","1995-Q4",3574.295,
"AUS","EMP","WOMEN","THND_PER","Q","1996-Q1",3580.495,
"AUS","EMP","WOMEN","THND_PER","Q","1996-Q2",3579.051,
"AUS","EMP","WOMEN","THND_PER","Q","1996-Q3",3580.06,
"AUS","EMP","WOMEN","THND_PER","Q","1996-Q4",3590.411,
"AUS","EMP","WOMEN","THND_PER","Q","1997-Q1",3611.351,
"AUS","EMP","WOMEN","THND_PER","Q","1997-Q2",3607.735,
"AUS","EMP","WOMEN","THND_PER","Q","1997-Q3",3627.053,
"AUS","EMP","WOMEN","THND_PER","Q","1997-Q4",3647.159,
"AUS","EMP","WOMEN","THND_PER","Q","1998-Q1",3657.083,
"AUS","EMP","WOMEN","THND_PER","Q","1998-Q2",3690.954,
"AUS","EMP","WOMEN","THND_PER","Q","1998-Q3",3728.961,
"AUS","EMP","WOMEN","THND_PER","Q","1998-Q4",3739.771,
"AUS","EMP","WOMEN","THND_PER","Q","1999-Q1",3739.126,
"AUS","EMP","WOMEN","THND_PER","Q","1999-Q2",3754.943,
"AUS","EMP","WOMEN","THND_PER","Q","1999-Q3",3788.667,
"AUS","EMP","WOMEN","THND_PER","Q","1999-Q4",3842.621,
"AUS","EMP","WOMEN","THND_PER","Q","2000-Q1",3850.725,
"AUS","EMP","WOMEN","THND_PER","Q","2000-Q2",3912.429,
"AUS","EMP","WOMEN","THND_PER","Q","2000-Q3",3980.471,
"AUS","EMP","WOMEN","THND_PER","Q","2000-Q4",3946.275,
"AUS","EMP","WOMEN","THND_PER","Q","2001-Q1",3972.305,
"AUS","EMP","WOMEN","THND_PER","Q","2001-Q2",4013.517,
"AUS","EMP","WOMEN","THND_PER","Q","2001-Q3",4014.926,
"AUS","EMP","WOMEN","THND_PER","Q","2001-Q4",4027.131,
"AUS","EMP","WOMEN","THND_PER","Q","2002-Q1",4056.125,
"AUS","EMP","WOMEN","THND_PER","Q","2002-Q2",4048.496,
"AUS","EMP","WOMEN","THND_PER","Q","2002-Q3",4097.142,
"AUS","EMP","WOMEN","THND_PER","Q","2002-Q4",4147.789,
"AUS","EMP","WOMEN","THND_PER","Q","2003-Q1",4207.646,
"AUS","EMP","WOMEN","THND_PER","Q","2003-Q2",4204.21,
"AUS","EMP","WOMEN","THND_PER","Q","2003-Q3",4196.609,
"AUS","EMP","WOMEN","THND_PER","Q","2003-Q4",4203.153,
"AUS","EMP","WOMEN","THND_PER","Q","2004-Q1",4208.363,
"AUS","EMP","WOMEN","THND_PER","Q","2004-Q2",4237.882,
"AUS","EMP","WOMEN","THND_PER","Q","2004-Q3",4265.292,
"AUS","EMP","WOMEN","THND_PER","Q","2004-Q4",4331.648,
"AUS","EMP","WOMEN","THND_PER","Q","2005-Q1",4383.895,
"AUS","EMP","WOMEN","THND_PER","Q","2005-Q2",4420.185,
"AUS","EMP","WOMEN","THND_PER","Q","2005-Q3",4458.764,
"AUS","EMP","WOMEN","THND_PER","Q","2005-Q4",4479.927,
"AUS","EMP","WOMEN","THND_PER","Q","2006-Q1",4497.75,
"AUS","EMP","WOMEN","THND_PER","Q","2006-Q2",4542.292,
"AUS","EMP","WOMEN","THND_PER","Q","2006-Q3",4599.653,
"AUS","EMP","WOMEN","THND_PER","Q","2006-Q4",4614.563,
"AUS","EMP","WOMEN","THND_PER","Q","2007-Q1",4642.404,
"AUS","EMP","WOMEN","THND_PER","Q","2007-Q2",4674.37,
"AUS","EMP","WOMEN","THND_PER","Q","2007-Q3",4720.363,
"AUS","EMP","WOMEN","THND_PER","Q","2007-Q4",4766.947,
"AUS","EMP","WOMEN","THND_PER","Q","2008-Q1",4804.464,
"AUS","EMP","WOMEN","THND_PER","Q","2008-Q2",4841.406,
"AUS","EMP","WOMEN","THND_PER","Q","2008-Q3",4870.114,
"AUS","EMP","WOMEN","THND_PER","Q","2008-Q4",4882.438,
"AUS","EMP","WOMEN","THND_PER","Q","2009-Q1",4920.276,
"AUS","EMP","WOMEN","THND_PER","Q","2009-Q2",4923.586,
"AUS","EMP","WOMEN","THND_PER","Q","2009-Q3",4917.763,
"AUS","EMP","WOMEN","THND_PER","Q","2009-Q4",4941.595,
"AUS","EMP","WOMEN","THND_PER","Q","2010-Q1",4960.539,
"AUS","EMP","WOMEN","THND_PER","Q","2010-Q2",4972.558,
"AUS","EMP","WOMEN","THND_PER","Q","2010-Q3",5014.179,
"AUS","EMP","WOMEN","THND_PER","Q","2010-Q4",5052.659,
"AUS","EMP","WOMEN","THND_PER","Q","2011-Q1",5076.741,
"AUS","EMP","WOMEN","THND_PER","Q","2011-Q2",5094.152,
"AUS","EMP","WOMEN","THND_PER","Q","2011-Q3",5123.898,
"AUS","EMP","WOMEN","THND_PER","Q","2011-Q4",5125.376,
"AUS","EMP","WOMEN","THND_PER","Q","2012-Q1",5153.979,
"AUS","EMP","WOMEN","THND_PER","Q","2012-Q2",5175.612,
"AUS","EMP","WOMEN","THND_PER","Q","2012-Q3",5202.331,
"AUS","EMP","WOMEN","THND_PER","Q","2012-Q4",5199.56,
"AUS","EMP","WOMEN","THND_PER","Q","2013-Q1",5241.947,
"AUS","EMP","WOMEN","THND_PER","Q","2013-Q2",5247.735,
"AUS","EMP","WOMEN","THND_PER","Q","2013-Q3",5252.816,
"AUS","EMP","WOMEN","THND_PER","Q","2013-Q4",5251.521,
"AUS","EMP","WOMEN","THND_PER","Q","2014-Q1",5273.612,
"AUS","EMP","WOMEN","THND_PER","Q","2014-Q2",5294.034,
"AUS","EMP","WOMEN","THND_PER","Q","2014-Q3",5307.175,
"AUS","EMP","WOMEN","THND_PER","Q","2014-Q4",5304.08,
"AUS","EMP","WOMEN","THND_PER","Q","2015-Q1",5348.695,
"AUS","EMP","WOMEN","THND_PER","Q","2015-Q2",5389.076,
"AUS","EMP","WOMEN","THND_PER","Q","2015-Q3",5434.643,
"AUS","EMP","WOMEN","THND_PER","Q","2015-Q4",5501.255,
"AUS","EMP","WOMEN","THND_PER","Q","2016-Q1",5509.563,
"AUS","EMP","WOMEN","THND_PER","Q","2016-Q2",5537.6,
"AUS","EMP","WOMEN","THND_PER","Q","2016-Q3",5543.129,
"AUS","EMP","WOMEN","THND_PER","Q","2016-Q4",5555.899,
"AUS","EMP","WOMEN","THND_PER","Q","2017-Q1",5583.1,
"AUS","EMP","MEN","PC_WKGPOP","Q","1978-Q2",82.26774,
"AUS","EMP","MEN","PC_WKGPOP","Q","1978-Q3",81.85691,
"AUS","EMP","MEN","PC_WKGPOP","Q","1978-Q4",81.81528,
"AUS","EMP","MEN","PC_WKGPOP","Q","1979-Q1",81.84934,
"AUS","EMP","MEN","PC_WKGPOP","Q","1979-Q2",81.95831,
"AUS","EMP","MEN","PC_WKGPOP","Q","1979-Q3",82.07462,
"AUS","EMP","MEN","PC_WKGPOP","Q","1979-Q4",82.17848,
"AUS","EMP","MEN","PC_WKGPOP","Q","1980-Q1",82.05293,
"AUS","EMP","MEN","PC_WKGPOP","Q","1980-Q2",82.21142,
"AUS","EMP","MEN","PC_WKGPOP","Q","1980-Q3",82.21789,
"AUS","EMP","MEN","PC_WKGPOP","Q","1980-Q4",82.34811,
"AUS","EMP","MEN","PC_WKGPOP","Q","1981-Q1",82.48245,
"AUS","EMP","MEN","PC_WKGPOP","Q","1981-Q2",82.53654,
"AUS","EMP","MEN","PC_WKGPOP","Q","1981-Q3",82.28372,
"AUS","EMP","MEN","PC_WKGPOP","Q","1981-Q4",81.66148,
"AUS","EMP","MEN","PC_WKGPOP","Q","1982-Q1",81.68592,
"AUS","EMP","MEN","PC_WKGPOP","Q","1982-Q2",81.14496,
"AUS","EMP","MEN","PC_WKGPOP","Q","1982-Q3",80.19929,
"AUS","EMP","MEN","PC_WKGPOP","Q","1982-Q4",78.83009,
"AUS","EMP","MEN","PC_WKGPOP","Q","1983-Q1",77.33721,
"AUS","EMP","MEN","PC_WKGPOP","Q","1983-Q2",76.64391,
"AUS","EMP","MEN","PC_WKGPOP","Q","1983-Q3",76.52044,
"AUS","EMP","MEN","PC_WKGPOP","Q","1983-Q4",76.8816,
"AUS","EMP","MEN","PC_WKGPOP","Q","1984-Q1",77.17612,
"AUS","EMP","MEN","PC_WKGPOP","Q","1984-Q2",77.52189,
"AUS","EMP","MEN","PC_WKGPOP","Q","1984-Q3",77.39598,
"AUS","EMP","MEN","PC_WKGPOP","Q","1984-Q4",77.23339,
"AUS","EMP","MEN","PC_WKGPOP","Q","1985-Q1",77.17379,
"AUS","EMP","MEN","PC_WKGPOP","Q","1985-Q2",77.29401,
"AUS","EMP","MEN","PC_WKGPOP","Q","1985-Q3",77.70711,
"AUS","EMP","MEN","PC_WKGPOP","Q","1985-Q4",78.228,
"AUS","EMP","MEN","PC_WKGPOP","Q","1986-Q1",78.29731,"B"
"AUS","EMP","MEN","PC_WKGPOP","Q","1986-Q2",78.49528,
"AUS","EMP","MEN","PC_WKGPOP","Q","1986-Q3",78.01414,
"AUS","EMP","MEN","PC_WKGPOP","Q","1986-Q4",77.7559,
"AUS","EMP","MEN","PC_WKGPOP","Q","1987-Q1",77.57872,
"AUS","EMP","MEN","PC_WKGPOP","Q","1987-Q2",77.70269,
"AUS","EMP","MEN","PC_WKGPOP","Q","1987-Q3",77.82785,
"AUS","EMP","MEN","PC_WKGPOP","Q","1987-Q4",77.5084,
"AUS","EMP","MEN","PC_WKGPOP","Q","1988-Q1",78.26382,
"AUS","EMP","MEN","PC_WKGPOP","Q","1988-Q2",78.39157,
"AUS","EMP","MEN","PC_WKGPOP","Q","1988-Q3",78.45882,
"AUS","EMP","MEN","PC_WKGPOP","Q","1988-Q4",78.78725,
"AUS","EMP","MEN","PC_WKGPOP","Q","1989-Q1",79.25671,
"AUS","EMP","MEN","PC_WKGPOP","Q","1989-Q2",79.76778,
"AUS","EMP","MEN","PC_WKGPOP","Q","1989-Q3",80.04331,
"AUS","EMP","MEN","PC_WKGPOP","Q","1989-Q4",80.07026,
"AUS","EMP","MEN","PC_WKGPOP","Q","1990-Q1",79.80427,
"AUS","EMP","MEN","PC_WKGPOP","Q","1990-Q2",79.62948,
"AUS","EMP","MEN","PC_WKGPOP","Q","1990-Q3",79.13735,
"AUS","EMP","MEN","PC_WKGPOP","Q","1990-Q4",78.15889,
"AUS","EMP","MEN","PC_WKGPOP","Q","1991-Q1",76.95084,
"AUS","EMP","MEN","PC_WKGPOP","Q","1991-Q2",75.91859,
"AUS","EMP","MEN","PC_WKGPOP","Q","1991-Q3",75.08482,
"AUS","EMP","MEN","PC_WKGPOP","Q","1991-Q4",74.8469,
"AUS","EMP","MEN","PC_WKGPOP","Q","1992-Q1",74.56947,
"AUS","EMP","MEN","PC_WKGPOP","Q","1992-Q2",74.24885,
"AUS","EMP","MEN","PC_WKGPOP","Q","1992-Q3",74.09693,
"AUS","EMP","MEN","PC_WKGPOP","Q","1992-Q4",73.52731,
"AUS","EMP","MEN","PC_WKGPOP","Q","1993-Q1",73.61446,
"AUS","EMP","MEN","PC_WKGPOP","Q","1993-Q2",73.49523,
"AUS","EMP","MEN","PC_WKGPOP","Q","1993-Q3",73.59617,
"AUS","EMP","MEN","PC_WKGPOP","Q","1993-Q4",74.07009,
"AUS","EMP","MEN","PC_WKGPOP","Q","1994-Q1",74.32999,
"AUS","EMP","MEN","PC_WKGPOP","Q","1994-Q2",74.73339,
"AUS","EMP","MEN","PC_WKGPOP","Q","1994-Q3",75.39114,
"AUS","EMP","MEN","PC_WKGPOP","Q","1994-Q4",75.64033,
"AUS","EMP","MEN","PC_WKGPOP","Q","1995-Q1",76.15861,
"AUS","EMP","MEN","PC_WKGPOP","Q","1995-Q2",76.29031,
"AUS","EMP","MEN","PC_WKGPOP","Q","1995-Q3",76.52347,
"AUS","EMP","MEN","PC_WKGPOP","Q","1995-Q4",76.44997,
"AUS","EMP","MEN","PC_WKGPOP","Q","1996-Q1",76.39412,
"AUS","EMP","MEN","PC_WKGPOP","Q","1996-Q2",76.45124,
"AUS","EMP","MEN","PC_WKGPOP","Q","1996-Q3",76.25285,
"AUS","EMP","MEN","PC_WKGPOP","Q","1996-Q4",76.0589,
"AUS","EMP","MEN","PC_WKGPOP","Q","1997-Q1",75.8968,
"AUS","EMP","MEN","PC_WKGPOP","Q","1997-Q2",75.74503,
"AUS","EMP","MEN","PC_WKGPOP","Q","1997-Q3",75.54939,
"AUS","EMP","MEN","PC_WKGPOP","Q","1997-Q4",75.99529,
"AUS","EMP","MEN","PC_WKGPOP","Q","1998-Q1",76.07965,
"AUS","EMP","MEN","PC_WKGPOP","Q","1998-Q2",76.11787,
"AUS","EMP","MEN","PC_WKGPOP","Q","1998-Q3",76.06779,
"AUS","EMP","MEN","PC_WKGPOP","Q","1998-Q4",76.30085,
"AUS","EMP","MEN","PC_WKGPOP","Q","1999-Q1",76.4543,
"AUS","EMP","MEN","PC_WKGPOP","Q","1999-Q2",76.50053,
"AUS","EMP","MEN","PC_WKGPOP","Q","1999-Q3",76.65452,
"AUS","EMP","MEN","PC_WKGPOP","Q","1999-Q4",76.6181,
"AUS","EMP","MEN","PC_WKGPOP","Q","2000-Q1",76.61929,
"AUS","EMP","MEN","PC_WKGPOP","Q","2000-Q2",76.97294,
"AUS","EMP","MEN","PC_WKGPOP","Q","2000-Q3",77.23696,
"AUS","EMP","MEN","PC_WKGPOP","Q","2000-Q4",76.72985,
"AUS","EMP","MEN","PC_WKGPOP","Q","2001-Q1",76.36089,
"AUS","EMP","MEN","PC_WKGPOP","Q","2001-Q2",76.33248,
"AUS","EMP","MEN","PC_WKGPOP","Q","2001-Q3",76.39748,
"AUS","EMP","MEN","PC_WKGPOP","Q","2001-Q4",76.27258,
"AUS","EMP","MEN","PC_WKGPOP","Q","2002-Q1",76.33762,
"AUS","EMP","MEN","PC_WKGPOP","Q","2002-Q2",76.59016,
"AUS","EMP","MEN","PC_WKGPOP","Q","2002-Q3",76.71833,
"AUS","EMP","MEN","PC_WKGPOP","Q","2002-Q4",76.88674,
"AUS","EMP","MEN","PC_WKGPOP","Q","2003-Q1",77.1052,
"AUS","EMP","MEN","PC_WKGPOP","Q","2003-Q2",76.60672,
"AUS","EMP","MEN","PC_WKGPOP","Q","2003-Q3",76.88577,
"AUS","EMP","MEN","PC_WKGPOP","Q","2003-Q4",77.40986,
"AUS","EMP","MEN","PC_WKGPOP","Q","2004-Q1",77.48866,
"AUS","EMP","MEN","PC_WKGPOP","Q","2004-Q2",77.53709,
"AUS","EMP","MEN","PC_WKGPOP","Q","2004-Q3",77.38538,
"AUS","EMP","MEN","PC_WKGPOP","Q","2004-Q4",77.88496,
"AUS","EMP","MEN","PC_WKGPOP","Q","2005-Q1",78.23512,
"AUS","EMP","MEN","PC_WKGPOP","Q","2005-Q2",78.61795,
"AUS","EMP","MEN","PC_WKGPOP","Q","2005-Q3",78.61452,
"AUS","EMP","MEN","PC_WKGPOP","Q","2005-Q4",78.36857,
"AUS","EMP","MEN","PC_WKGPOP","Q","2006-Q1",78.39172,
"AUS","EMP","MEN","PC_WKGPOP","Q","2006-Q2",78.59119,
"AUS","EMP","MEN","PC_WKGPOP","Q","2006-Q3",79.01887,
"AUS","EMP","MEN","PC_WKGPOP","Q","2006-Q4",79.12344,
"AUS","EMP","MEN","PC_WKGPOP","Q","2007-Q1",79.20564,
"AUS","EMP","MEN","PC_WKGPOP","Q","2007-Q2",79.62894,
"AUS","EMP","MEN","PC_WKGPOP","Q","2007-Q3",79.6406,
"AUS","EMP","MEN","PC_WKGPOP","Q","2007-Q4",79.61483,
"AUS","EMP","MEN","PC_WKGPOP","Q","2008-Q1",79.86888,
"AUS","EMP","MEN","PC_WKGPOP","Q","2008-Q2",79.7618,
"AUS","EMP","MEN","PC_WKGPOP","Q","2008-Q3",79.61709,
"AUS","EMP","MEN","PC_WKGPOP","Q","2008-Q4",79.31823,
"AUS","EMP","MEN","PC_WKGPOP","Q","2009-Q1",78.15115,
"AUS","EMP","MEN","PC_WKGPOP","Q","2009-Q2",77.5899,
"AUS","EMP","MEN","PC_WKGPOP","Q","2009-Q3",77.53075,
"AUS","EMP","MEN","PC_WKGPOP","Q","2009-Q4",77.76787,
"AUS","EMP","MEN","PC_WKGPOP","Q","2010-Q1",78.19357,
"AUS","EMP","MEN","PC_WKGPOP","Q","2010-Q2",78.23031,
"AUS","EMP","MEN","PC_WKGPOP","Q","2010-Q3",78.67529,
"AUS","EMP","MEN","PC_WKGPOP","Q","2010-Q4",79.18447,
"AUS","EMP","MEN","PC_WKGPOP","Q","2011-Q1",79.15723,
"AUS","EMP","MEN","PC_WKGPOP","Q","2011-Q2",78.68053,
"AUS","EMP","MEN","PC_WKGPOP","Q","2011-Q3",78.44252,
"AUS","EMP","MEN","PC_WKGPOP","Q","2011-Q4",78.34374,
"AUS","EMP","MEN","PC_WKGPOP","Q","2012-Q1",78.25811,
"AUS","EMP","MEN","PC_WKGPOP","Q","2012-Q2",78.22017,
"AUS","EMP","MEN","PC_WKGPOP","Q","2012-Q3",77.94003,
"AUS","EMP","MEN","PC_WKGPOP","Q","2012-Q4",78.06052,
"AUS","EMP","MEN","PC_WKGPOP","Q","2013-Q1",77.9248,
"AUS","EMP","MEN","PC_WKGPOP","Q","2013-Q2",77.68716,
"AUS","EMP","MEN","PC_WKGPOP","Q","2013-Q3",77.42773,
"AUS","EMP","MEN","PC_WKGPOP","Q","2013-Q4",77.14597,
"AUS","EMP","MEN","PC_WKGPOP","Q","2014-Q1",77.0536,
"AUS","EMP","MEN","PC_WKGPOP","Q","2014-Q2",76.99748,
"AUS","EMP","MEN","PC_WKGPOP","Q","2014-Q3",77.04331,
"AUS","EMP","MEN","PC_WKGPOP","Q","2014-Q4",77.04382,
"AUS","EMP","MEN","PC_WKGPOP","Q","2015-Q1",77.40892,
"AUS","EMP","MEN","PC_WKGPOP","Q","2015-Q2",77.41906,
"AUS","EMP","MEN","PC_WKGPOP","Q","2015-Q3",77.4981,
"AUS","EMP","MEN","PC_WKGPOP","Q","2015-Q4",77.66137,
"AUS","EMP","MEN","PC_WKGPOP","Q","2016-Q1",77.68996,
"AUS","EMP","MEN","PC_WKGPOP","Q","2016-Q2",77.4504,
"AUS","EMP","MEN","PC_WKGPOP","Q","2016-Q3",77.44649,
"AUS","EMP","MEN","PC_WKGPOP","Q","2016-Q4",77.3502,
"AUS","EMP","MEN","PC_WKGPOP","Q","2017-Q1",77.41089,
"AUS","EMP","TOT","PC_WKGPOP","Q","1978-Q2",64.51521,
"AUS","EMP","TOT","PC_WKGPOP","Q","1978-Q3",64.36819,
"AUS","EMP","TOT","PC_WKGPOP","Q","1978-Q4",64.21259,
"AUS","EMP","TOT","PC_WKGPOP","Q","1979-Q1",64.17912,
"AUS","EMP","TOT","PC_WKGPOP","Q","1979-Q2",64.17239,
"AUS","EMP","TOT","PC_WKGPOP","Q","1979-Q3",64.24533,
"AUS","EMP","TOT","PC_WKGPOP","Q","1979-Q4",64.64841,
"AUS","EMP","TOT","PC_WKGPOP","Q","1980-Q1",64.89513,
